pid,SE1,SE2,SASE1,SASE2,NumVar1,NumVar2,NumVar,OverlapVarSites,ChangeSites,SE_Diff,SASE_Diff,Abs_SASE_Diff,Coll2014,Freschi2020,Lineage,F2,NumVarDiff
T0227,1.067595714372407,0,0.5337978571862035,0,2,0,2,0,2,-1.067595714372407,-0.5337978571862035,0.5337978571862035,4.1.1.1,4.1.i1.2.1,4,0.0073906188411509,-2
T0230,2.444855969156288,0.5336439173027158,0.8149519897187627,0.5336439173027158,3,1,4,0,4,-1.9112120518535725,-0.28130807241604694,0.28130807241604694,2.2.1.1,2.2.1.1.1,2,0.0087928711560734,-2
T0231,5.231673915221421,1.3221200648304618,0.7473819878887744,0.6610600324152309,7,2,9,0,9,-3.9095538503909593,-0.08632195547354349,0.08632195547354349,4.3.2.1,4.2.1.2.1.1.i1,4,0.0107953909833314,-5
T0232,1.7712322261348898,0,0.8856161130674449,0,2,0,2,0,2,-1.7712322261348898,-0.8856161130674449,0.8856161130674449,2.2.1,2.2.1.1.1.i2,2,0.0078653044996456,-2
T0233,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1,2.2.1.1.1,2,0.0052516411378555,0
T0236,1.6704441927081288,6.2428624174001275,0.8352220963540644,0.6936513797111252,2,9,11,0,11,4.572418224691999,-0.1415707166429392,0.1415707166429392,4.8,4.2.1.1.1.1.1.1.i1,4,0.0086154877639959,7
T0239,1.7971048964472827,3.5770730908408774,0.8985524482236413,0.5110104415486968,2,7,9,0,9,1.7799681943935948,-0.38754200667494454,0.38754200667494454,4.3.4.1,4.2.1.2.1.1.i3.2,4,0.0169434344191625,5
T0240,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.3,4.1.i1.2.1,4,0.0051979776174515,0
T0241,0,0.8674734334750349,0,0.8674734334750349,0,1,1,0,1,0.8674734334750349,0.8674734334750349,0.8674734334750349,3,3.1.1,3,0.0095579225186162,1
T0242,0.4359172095974252,0.8765766730577319,0.4359172095974252,0.43828833652886595,1,2,3,0,3,0.4406594634603067,0.002371126931440759,0.002371126931440759,4.4.1.1,4.2.1.2.2.1.1,4,0.0059073228206659,1
T0243,1.0962227912236724,4.599081154612474,0.5481113956118362,0.7665135257687457,2,6,8,0,8,3.5028583633888015,0.21840213015690946,0.21840213015690946,4.3.3,4.2.1.2.1.1.i4.1,4,0.0091008532049879,4
T0244,0.4357882520954337,2.0743413242005144,0.4357882520954337,0.6914471080668382,1,3,3,1,2,1.6385530721050807,0.2556588559714045,0.2556588559714045,3.1.1,3.1.1.i1,3,0.0100244930939575,2
T0245,3.370787879294429,3.703058932499193,0.8426969698236072,0.9257647331247982,4,4,8,0,8,0.33227105320476413,0.08306776330119103,0.08306776330119103,2.2.1.1,2.2.1.1.1,2,0.008520674046179,0
T0246,0,0.294872423761927,0,0.294872423761927,0,1,1,0,1,0.294872423761927,0.294872423761927,0.294872423761927,2.2.1.1,2.2.1.1.1,2,0.008767958828715,1
T0249,3.629509088152354,4.287128439003306,0.6049181813587257,0.714521406500551,6,6,12,0,12,0.6576193508509518,0.1096032251418253,0.1096032251418253,2.2.1,2.2.1.1.1,2,0.0081028887694359,0
T0250,1.357081960141125,1.5146943291112023,0.6785409800705625,0.37867358227780057,2,4,6,0,6,0.15761236897007724,-0.29986739779276195,0.29986739779276195,2.2.1.1,2.2.1.1.1,2,0.0089157319528329,2
T0251,0.7418065918816323,1.401932607731338,0.7418065918816323,0.46731086924377935,1,3,4,0,4,0.6601260158497058,-0.274495722637853,0.274495722637853,2.2.1.1,2.2.1.1.1,2,0.0095649188208171,2
T0254,1.265066914527111,2.5938906842772,0.6325334572635555,0.8646302280924,2,3,4,1,3,1.3288237697500889,0.2320967708288445,0.2320967708288445,2.2.1.1,2.2.1.1.1,2,0.0090930018416206,1
T0256,2.63665001764292,0.9610507557554173,0.8788833392143066,0.9610507557554173,3,1,3,1,2,-1.6755992618875026,0.0821674165411107,0.0821674165411107,2.2.1.1,2.2.1.1.1,2,0.008223475054046,-2
T0257,0,0.2863969571159563,0,0.2863969571159563,0,1,1,0,1,0.2863969571159563,0.2863969571159563,0.2863969571159563,4.1.1.1,4.1.i1.2.1,4,0.007300372570738,1
T0258,1.7639555335145904,3.854730560809502,0.5879851778381968,0.7709461121619003,3,5,7,1,6,2.0907750272949115,0.18296093432370353,0.18296093432370353,4.3.2.1,4.2.1.2.1.1.i1,4,0.0085125858123569,2
T0259,3.1182169051037256,0.8900934879018068,0.7795542262759314,0.4450467439509034,4,2,6,0,6,-2.228123417201919,-0.334507482325028,0.334507482325028,4.1.1.3,4.1.i1.2.1,4,0.0079898590250835,-2
T0264,0,2.985909402982524,0,0.995303134327508,0,3,3,0,3,2.985909402982524,0.995303134327508,0.995303134327508,2.2.1,2.2.1.1.1,2,0.0112249058594967,3
T0266,0,1.672546893824551,0,0.5575156312748503,0,3,3,0,3,1.672546893824551,0.5575156312748503,0.5575156312748503,4.3.4.2.1,4.2.1.2.1.1.i3.1,4,0.004849453770317,3
T0268,0,2.906374198781506,0,0.5812748397563012,0,5,5,0,5,2.906374198781506,0.5812748397563012,0.5812748397563012,2.2.1,2.2.1.1.1,2,0.0079866552090178,5
T0269,0,0.9583632841862038,0,0.3194544280620679,0,3,3,0,3,0.9583632841862038,0.3194544280620679,0.3194544280620679,4.8,4.2.1.1.1.1.1.1.i1,4,0.0066957863625663,3
T0270,0.9855800246727865,0,0.32852667489092885,0,3,0,3,0,3,-0.9855800246727865,-0.32852667489092885,0.32852667489092885,4.3.2.1,4.2.1.2.1.1.i1,4,0.0092512286788089,-3
T0271,0.9573761177078577,0,0.47868805885392884,0,2,0,2,0,2,-0.9573761177078577,-0.47868805885392884,0.47868805885392884,2.2.1.1,2.2.1.1.1,2,0.0089118198874296,-2
T0272,0,0.5032583347756457,0,0.5032583347756457,0,1,1,0,1,0.5032583347756457,0.5032583347756457,0.5032583347756457,2.2.1,2.2.1.1.1,2,0.0069872016603251,1
T0273,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.2,4.1.i1.2.1,4,0.0168026884301488,0
T0274,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.1,4.1.i1.2.1,4,0.0077626836706404,0
T0276,1.9239838398228342,0.974750326091474,0.9619919199114171,0.974750326091474,2,1,2,1,1,-0.9492335137313601,0.01275840618005697,0.01275840618005697,2.2.1,2.2.1.1.1,2,0.009434121194764,-1
T0277,2.1872412780675345,0.618673168784281,0.5468103195168836,0.618673168784281,4,1,5,0,5,-1.5685681092832535,0.07186284926739739,0.07186284926739739,2.2.1.1,2.2.1.1.1,2,0.0087949950131471,-3
T0278,1.578949023922848,0.8759110349777132,0.5263163413076161,0.8759110349777132,3,1,4,0,4,-0.7030379889451349,0.3495946936700971,0.3495946936700971,4.3.3,4.2.1.2.1.1.i4.1,4,0.0098394614189539,-2
T0279,6.613522572691154,1.303313119001301,0.9447889389558791,0.6516565595006505,7,2,9,0,9,-5.310209453689852,-0.29313237945522863,0.29313237945522863,4.3.2.1,4.2.1.2.1.1.i1,4,0.0127587184576127,-5
T0280,0.5874285643156774,0.5242417095614832,0.5874285643156774,0.5242417095614832,1,1,2,0,2,-0.06318685475419417,-0.06318685475419417,0.06318685475419417,4.3.4.2.1,4.2.1.2.1.1.i3.1,4,0.005855685681904,0
T0282,0.39816497355476,1.8200405429243385,0.39816497355476,0.9100202714621692,1,2,3,0,3,1.4218755693695786,0.5118552979074092,0.5118552979074092,2.2.1.1,2.2.1.1.1,2,0.0087220794623443,1
T0283,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0078154239041895,0
T0284,7.1848970294643495,7.09695011657787,0.718489702946435,0.7885500129530967,10,9,11,8,3,-0.08794691288647982,0.07006031000666169,0.07006031000666169,2.2.1.1,2.2.1.1.1,2,0.0087697837664903,-1
T0285,0,0.7621816944574227,0,0.38109084722871134,0,2,2,0,2,0.7621816944574227,0.38109084722871134,0.38109084722871134,4.3.2.1,4.2.1.2.1.1.i1,4,0.0109527381845461,2
T0286,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0086826420740232,0
T0288,0,10.105174160149181,0,0.6736782773432787,0,15,15,0,15,10.105174160149181,0.6736782773432787,0.6736782773432787,2.2.1.1,2.2.1.1.1,2,0.0096911957950065,15
T0289,1.384419143408299,3.5667282859822023,0.6922095717041495,0.5095326122831717,2,7,8,1,7,2.182309142573903,-0.18267695942097784,0.18267695942097784,4.1.1.1,4.1.i1.2.1,4,0.0095802919708029,5
T0290,1.2956271765847605,0.3257533953551578,0.6478135882923802,0.3257533953551578,2,1,2,1,1,-0.9698737812296027,-0.32206019293722243,0.32206019293722243,2.2.1.1,2.2.1.1.1,2,0.0097291407222914,-1
T0291,0,0.30954342915032484,0,0.30954342915032484,0,1,1,0,1,0.30954342915032484,0.30954342915032484,0.30954342915032484,4.1.2,4.1.i1.1.1.1,4,0.0127953675165779,1
T0292,0.9754073230517806,2.451346640425711,0.9754073230517806,0.49026932808514223,1,5,5,1,4,1.4759393173739306,-0.48513799496663834,0.48513799496663834,4.8,4.2.1.1.1.1.1.1.i1,4,0.0084503950834064,4
T0294,5.28467792964278,7.301377585593229,0.5871864366269756,0.42949279915254285,9,17,22,4,18,2.0166996559504486,-0.1576936374744327,0.1576936374744327,2.2.1.1,2.2.1.1.1,2,0.0089446232382643,8
T0295,0,0.6016665622116266,0,0.6016665622116266,0,1,1,0,1,0.6016665622116266,0.6016665622116266,0.6016665622116266,2.2.1.1,2.2.1.1.1,2,0.0083896321808628,1
T0297,0.6705095725478312,0,0.3352547862739156,0,2,0,2,0,2,-0.6705095725478312,-0.3352547862739156,0.3352547862739156,4.3.4.1,4.2.1.2.1.1.i3.2,4,0.0161251648483395,-2
T0299,1.2591969919710282,0,0.4197323306570094,0,3,0,3,0,3,-1.2591969919710282,-0.4197323306570094,0.4197323306570094,2.2.1,2.2.1.1.1,2,0.0093578042110118,-3
T0306,0,2.143361163388172,0,0.7144537211293907,0,3,3,0,3,2.143361163388172,0.7144537211293907,0.7144537211293907,2.2.1,2.2.1.1.1,2,0.0095544655630492,3
T0310,2.081800634456698,0.3372900666170139,0.4163601268913396,0.3372900666170139,5,1,6,0,6,-1.7445105678396842,-0.07907006027432573,0.07907006027432573,2.2.1.1,2.2.1.1.1,2,0.0092286001153575,-4
T0312,1.8445653791207848,0.9115939275308929,0.4611413447801962,0.9115939275308929,4,1,5,0,5,-0.9329714515898919,0.45045258275069666,0.45045258275069666,3,3.1.1,3,0.0061891569021172,-3
T0320,0,0,0,0,0,0,0,0,0,0,0,0,4.3.2.1,4.2.1.2.1.1.i1,4,0.0100867460157353,0
T0321,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0085333833458364,0
T0324,6.5636754110770745,9.538326948385256,0.6563675411077075,0.7948605790321047,10,12,17,5,12,2.9746515373081817,0.13849303792439727,0.13849303792439727,2.2.1,2.2.1.1.1,2,0.0088356567838209,2
T0328,1.493080230481866,3.6425842365565266,0.746540115240933,0.5203691766509324,2,7,9,0,9,2.1495040060746606,-0.2261709385900006,0.2261709385900006,3.1.1,3.1.1.i1,3,0.009793597304128,5
T0329,2.5203876919360986,4.445154483041078,0.5040775383872197,0.7408590805068463,5,6,11,0,11,1.9247667911049793,0.23678154211962665,0.23678154211962665,4.3.2.1,4.2.1.2.1.1.i1,4,0.0096591944596318,1
T0330,3.3498155534047047,1.3249840875652046,0.3722017281560783,0.4416613625217349,9,3,12,0,12,-2.0248314658395,0.06945963436565655,0.06945963436565655,4.1.1.1,4.1.i1.2.1,4,0.0061999686077538,-6
T0331,7.516521117010254,0.7435454391423859,0.6833201015463867,0.37177271957119296,11,2,13,0,13,-6.772975677867868,-0.3115473819751937,0.3115473819751937,2.2.1,2.2.1.1.1,2,0.0071072264159272,-9
T0332,1.3359241808094746,1.2843743261811666,0.6679620904047373,0.6421871630905833,2,2,4,0,4,-0.05154985462830797,-0.025774927314153984,0.025774927314153984,2.2.1.1,2.2.1.1.1,2,0.0073971212647208,0
T0335,0.2887786571199369,1.764035107809719,0.2887786571199369,0.8820175539048595,1,2,3,0,3,1.475256450689782,0.5932388967849226,0.5932388967849226,2.2.1,2.2.1.1.1,2,0.0065750149432157,1
T0336,1.284180370899382,3.8006968465272744,0.642090185449691,0.7601393693054549,2,5,7,0,7,2.5165164756278924,0.1180491838557639,0.1180491838557639,2.2.1,2.2.1.1.1,2,0.0075123665110258,3
T0337,2.297184099050247,1.9613483427654632,0.765728033016749,0.6537827809218211,3,3,6,0,6,-0.33583575628478357,-0.1119452520949279,0.1119452520949279,2.2.1.1,2.2.1.1.1,2,0.0084014634807353,0
T0338,7.974371040456539,4.4202594078515665,0.6134131569581953,0.44202594078515667,13,10,18,5,13,-3.5541116326049726,-0.17138721617303865,0.17138721617303865,4.3.2.1,4.2.1.2.1.1.i1,4,0.0083584085590103,-3
T0339,0,0.2974722489192894,0,0.2974722489192894,0,1,1,0,1,0.2974722489192894,0.2974722489192894,0.2974722489192894,4.3.4.2.1,4.2.1.2.1.1.i3.1,4,0.0039499670836076,1
T0340,2.167605537104544,0,0.722535179034848,0,3,0,3,0,3,-2.167605537104544,-0.722535179034848,0.722535179034848,2.2.1.1,2.2.1.1.1,2,0.0073616555748017,-3
T0341,7.706869985662164,4.315691784330101,0.7006245441511058,0.6165273977614429,11,7,18,0,18,-3.391178201332063,-0.08409714638966281,0.08409714638966281,4.4.1.1,4.2.1.2.2.1.1,4,0.0066972227454427,-4
T0342,1.8846125716409352,0.35335933502142114,0.6282041905469784,0.35335933502142114,3,1,4,0,4,-1.5312532366195142,-0.27484485552555726,0.27484485552555726,2.2.1.1,2.2.1.1.1,2,0.0073343449671219,-2
T0343,2.3451689045336903,2.64424730034046,0.7817229681778968,0.661061825085115,3,4,7,0,7,0.29907839580676976,-0.12066114309278175,0.12066114309278175,2.2.1,2.2.1.1.1,2,0.0081694743365823,1
T0345,3.0598132512357226,1.8140315172658577,0.7649533128089306,0.6046771724219525,4,3,6,1,5,-1.245781733969865,-0.16027614038697813,0.16027614038697813,4.1.1.1,4.1.i1.2.1,4,0.0075716603569497,-1
T0346,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0079813958829778,0
T0347,2.879235764064178,2.5755434439245963,0.5758471528128356,0.6438858609811491,5,4,9,0,9,-0.3036923201395818,0.06803870816831348,0.06803870816831348,4.3.3,4.2.1.2.1.1.i4.1,4,0.0061104492525268,-1
T0351,1.8433387042987823,1.808815648820954,0.9216693521493912,0.6029385496069847,2,3,4,1,3,-0.03452305547782841,-0.3187308025424065,0.3187308025424065,4.3.3,4.2.1.2.1.1.i4.1,4,0.0049400049400049,1
T0352,1.9382350168545017,2.697168821066703,0.6460783389515006,0.6742922052666758,3,4,5,2,3,0.7589338042122014,0.028213866315175196,0.028213866315175196,4.1.1.3,4.1.i1.2.1,4,0.0116569525395503,1
T0354,3.4779711392405863,3.4581078683205146,0.5796618565400977,0.5763513113867524,6,6,7,5,2,-0.019863270920071674,-0.003310545153345279,0.003310545153345279,2.2.1.1,2.2.1.1.1,2,0.0072322126661454,0
T0355,3.4952539726576095,0.8083071349748905,0.5825423287762682,0.40415356748744524,6,2,8,0,8,-2.686946837682719,-0.17838876128882297,0.17838876128882297,4.3.3,4.2.1.2.1.1.i4.1,4,0.0057466157172902,-4
T0356,0,1.3427234287000627,0,0.6713617143500313,0,2,2,0,2,1.3427234287000627,0.6713617143500313,0.6713617143500313,4.3.2.1,4.2.1.2.1.1.i1,4,0.010158013544018,2
T0357,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0073293735290821,0
T0359,0.7358029658451422,0,0.7358029658451422,0,1,0,1,0,1,-0.7358029658451422,-0.7358029658451422,0.7358029658451422,2.2.1.1,2.2.1.1.1,2,0.0075665525240251,-1
T0362,3.5276412863599607,2.813394031642187,0.5879402143933268,0.4688990052736978,6,6,12,0,12,-0.7142472547177738,-0.11904120911962895,0.11904120911962895,2.2.1.1,2.2.1.1.1,2,0.0071887593944014,0
T0363,0.5901696500128581,0.38142328777475876,0.5901696500128581,0.38142328777475876,1,1,2,0,2,-0.2087463622380994,-0.2087463622380994,0.2087463622380994,2.2.1.1,2.2.1.1.1,2,0.0063935250592658,0
T0365,0.37416235644633616,0.41296082438641435,0.37416235644633616,0.41296082438641435,1,1,2,0,2,0.038798467940078185,0.038798467940078185,0.038798467940078185,2.2.1.1,2.2.1.1.1,2,0.0076996068862681,0
T0366,1.3197783945654302,1.96002003966648,0.6598891972827151,0.65334001322216,2,3,5,0,5,0.6402416451010498,-0.006549184060555158,0.006549184060555158,2.2.1,2.2.1.1.1,2,0.0075338253382533,1
T0368,1.707094320068072,1.8781902082986355,0.5690314400226907,0.46954755207465887,3,4,5,2,3,0.17109588823056354,-0.09948388794803181,0.09948388794803181,2.2.1.1,2.2.1.1.1,2,0.0074038794596466,1
T0369,0.9328874510769347,0.3655222534898185,0.9328874510769347,0.3655222534898185,1,1,2,0,2,-0.5673651975871162,-0.5673651975871162,0.5673651975871162,4.1.1.1,4.1.i1.2.1,4,0.0082023474500652,0
T0370,0,0.9629004147713269,0,0.9629004147713269,0,1,1,0,1,0.9629004147713269,0.9629004147713269,0.9629004147713269,2.2.1,2.2.1.1.1,2,0.0071141837644959,1
T0372,2.3573378766243254,3.3684477066841585,0.5893344691560813,0.5614079511140264,4,6,7,3,4,1.0111098300598331,-0.027926518042054926,0.027926518042054926,2.2.1.1,2.2.1.1.1,2,0.0088800620919508,2
T0373,3.569314907596316,1.1895718359303262,0.5948858179327193,0.39652394531010876,6,3,9,0,9,-2.37974307166599,-0.19836187262261057,0.19836187262261057,2.2.1,2.2.1.1.1,2,0.0065371456500488,-3
T0375,3.3957285219769195,2.2424710696674253,0.5659547536628199,0.44849421393348504,6,5,11,0,11,-1.1532574523094943,-0.11746053972933485,0.11746053972933485,2.2.1,2.2.1.1.1,2,0.0092855555281159,-1
T0378,0.9997870292574444,1.0459955894283879,0.9997870292574444,0.5229977947141939,1,2,3,0,3,0.046208560170943436,-0.4767892345432505,0.4767892345432505,2.2.1.1,2.2.1.1.1,2,0.0075727114327838,1
T0379,1.5860644489906282,0.7219280948873623,0.7930322244953141,0.7219280948873623,2,1,2,1,1,-0.8641363541032658,-0.07110412960795176,0.07110412960795176,4.3.2,4.2.1.2.1.1.i1,4,0.0060245357606523,-1
T0380,3.3678758679876193,0.8112781244591328,0.6735751735975238,0.8112781244591328,5,1,6,0,6,-2.5565977435284863,0.137702950861609,0.137702950861609,2.2.1,2.2.1.1.1,2,0.0072246662621359,-4
T0381,7.589406878516518,8.523863994566726,0.689946079865138,0.947095999396303,11,9,11,9,2,0.9344571160502086,0.25714991953116495,0.25714991953116495,2.2.1.1,2.2.1.1.1,2,0.0079860244571999,-2
T0383,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.2.1.1.1.1.1.1.i1,4,0.0061001821866491,0
T0384,1.0456902500773408,0,0.5228451250386704,0,2,0,2,0,2,-1.0456902500773408,-0.5228451250386704,0.5228451250386704,2.2.1,2.2.1.1.1,2,0.0065956687041821,-2
T0385,0.28946722738824715,2.3956661680867146,0.28946722738824715,0.5989165420216787,1,4,5,0,5,2.1061989406984676,0.3094493146334315,0.3094493146334315,2.2.1.1,2.2.1.1.1,2,0.0081609680596594,3
T0387,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0089139218807395,0
T0389,0.9027631199439019,0.7412466905234423,0.9027631199439019,0.7412466905234423,1,1,2,0,2,-0.16151642942045963,-0.16151642942045963,0.16151642942045963,4.1.1.1,4.1.i1.2.1,4,0.0060622573394182,0
T0392,2.9750109458386635,2.2239771215426085,0.9916703152795545,0.7413257071808695,3,3,6,0,6,-0.751033824296055,-0.250344608098685,0.250344608098685,2.2.1,2.2.1.1.1,2,0.007125077074151,0
T0394,0.9967123557000845,0.45079138835466503,0.9967123557000845,0.45079138835466503,1,1,1,1,0,-0.5459209673454195,-0.5459209673454195,0.5459209673454195,4.1.1.1,4.1.i1.2.1,4,0.0076134298158373,0
T0395,3.565851491906886,1.8216580084566871,0.5094073559866981,0.36433160169133744,7,5,12,0,12,-1.744193483450199,-0.14507575429536063,0.14507575429536063,4.3.3,4.2.1.2.1.1.i4.1,4,0.0072851939147203,-2
T0396,0.5487179213122748,3.752627341325108,0.5487179213122748,0.7505254682650216,1,5,5,1,4,3.2039094200128333,0.20180754695274683,0.20180754695274683,2.2.1.1,2.2.1.1.1,2,0.0072242000291466,4
T0397,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0084398598292285,0
T0399,1.4514696557743756,1.1815428919612714,0.3628674139435939,0.5907714459806357,4,2,6,0,6,-0.2699267638131042,0.2279040320370418,0.2279040320370418,4.8,4.2.1.1.1.1.1.1.i1,4,0.0055738204620174,-2
T0402,0,3.8454051986052296,0,0.7690810397210459,0,5,5,0,5,3.8454051986052296,0.7690810397210459,0.7690810397210459,2.2.1.1,2.2.1.1.1,2,0.0075133947816804,5
T0404,0,2.4430880628088634,0,0.48861761256177266,0,5,5,0,5,2.4430880628088634,0.48861761256177266,0.48861761256177266,4.3.3,4.2.1.2.1.1.i4.1,4,0.0099502487562189,5
T0412,0.33167274079907993,2.444584199181876,0.33167274079907993,0.611146049795469,1,4,5,0,5,2.112911458382796,0.2794733089963891,0.2794733089963891,4.1.1.3,4.1.i1.2.1,4,0.0086143773958737,3
T0417,0,1.4218793587056602,0,0.47395978623522006,0,3,3,0,3,1.4218793587056602,0.47395978623522006,0.47395978623522006,4.1.1.1,4.1.i1.2.1,4,0.0087527352297593,3
T0421,0.29405107169889155,0,0.29405107169889155,0,1,0,1,0,1,-0.29405107169889155,-0.29405107169889155,0.29405107169889155,3.1.1,3.1.1.i1,3,0.008520027155465,-1
T0423,0,0,0,0,0,0,0,0,0,0,0,0,4.3.4.2.1,4.2.1.2.1.1.i3.1,4,0.0029419223941161,0
T0424,0.6467324774612743,2.0695323665063845,0.6467324774612743,0.6898441221687949,1,3,4,0,4,1.4227998890451103,0.0431116447075206,0.0431116447075206,2.2.1,2.2.1.1.1.i2,2,0.0081342016572485,2
T0425,2.554555241064,2.69592332809442,0.425759206844,0.539184665618884,6,5,9,2,7,0.14136808703042014,0.11342545877488402,0.11342545877488402,2.2.1.1,2.2.1.1.1,2,0.0082602737154335,-1
T0426,0,1.3982931222070927,0,0.6991465611035463,0,2,2,0,2,1.3982931222070927,0.6991465611035463,0.6991465611035463,4.3.4.2.1,4.2.1.2.1.1.i3.1,4,0.0034725287660751,2
T0428,1.9717799498598207,1.5500319335846446,0.4929449874649552,0.7750159667923223,4,2,6,0,6,-0.4217480162751761,0.28207097932736713,0.28207097932736713,2.2.1.1,2.2.1.1.1,2,0.0084151472650771,-2
T0431,0,0,0,0,0,0,0,0,0,0,0,0,4.3.4.2.1,4.2.1.2.1.1.i3.1,4,0.0030886579109929,0
T0432,0,0.5990990985112392,0,0.5990990985112392,0,1,1,0,1,0.5990990985112392,0.5990990985112392,0.5990990985112392,4.3.2.1,4.2.1.2.1.1.i1,4,0.0089148139995597,1
T0434,0.6816349578177758,1.901280962509763,0.3408174789088879,0.6337603208365877,2,3,5,0,5,1.2196460046919873,0.2929428419276998,0.2929428419276998,4.1.2.1,4.1.i1.1.1.1,4,0.0119200877318457,1
T0435,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0070636926199335,0
T0436,0,0,0,0,0,0,0,0,0,0,0,0,4.1.2,4.1.i1.1.1.1,4,0.011947309302563,0
T0437,0.7772991044574414,0.9790020992998965,0.7772991044574414,0.3263340330999655,1,3,4,0,4,0.20170299484245502,-0.45096507135747593,0.45096507135747593,4.3.2.1,4.2.1.2.1.1.i1,4,0.0095585590215324,2
T0439,3.911342703723614,0,0.9778356759309035,0,4,0,4,0,4,-3.911342703723614,-0.9778356759309035,0.9778356759309035,2.2.1,2.2.1.1.1,2,0.0066842757802813,-4
T0445,0.7219280948873623,0,0.7219280948873623,0,1,0,1,0,1,-0.7219280948873623,-0.7219280948873623,0.7219280948873623,2.2.1.1,2.2.1.1.1,2,0.0082916060948688,-1
T0446,1.1711030480394666,1.6343771727601648,0.5855515240197333,0.5447923909200549,2,3,4,1,3,0.4632741247206982,-0.04075913309967838,0.04075913309967838,2.2.1.1,2.2.1.1.1,2,0.0079616136484805,1
T0447,6.333722153989614,2.201431701713412,0.7037469059988459,0.550357925428353,9,4,13,0,13,-4.132290452276202,-0.15338898057049288,0.15338898057049288,2.2.1.1,2.2.1.1.1,2,0.0068822083569672,-5
T0449,0.9212174819014948,0,0.9212174819014948,0,1,0,1,0,1,-0.9212174819014948,-0.9212174819014948,0.9212174819014948,3,3.1.1,3,0.0079207191276156,-1
T0450,0.37627562807992254,6.031746854090402,0.37627562807992254,0.6701940948989336,1,9,9,1,8,5.655471226010479,0.293918466819011,0.293918466819011,4.4.1.1,4.2.1.2.2.1.1,4,0.0076755668920974,8
T0451,0,0,0,0,0,0,0,0,0,0,0,0,2.2.1.1,2.2.1.1.1,2,0.0065582511330311,0
T0452,0.8395436784815697,1.490171982628913,0.41977183924078487,0.4967239942096377,2,3,4,1,3,0.6506283041473433,0.07695215496885283,0.07695215496885283,4.3.3,4.2.1.2.1.1.i4.1,4,0.0047299573321356,1
T0453,0,1.9414736389586038,0,0.38829472779172075,0,5,5,0,5,1.9414736389586038,0.38829472779172075,0.38829472779172075,2.2.1.1,2.2.1.1.1,2,0.0081510664311914,5
T0455,0,0,0,0,0,0,0,0,0,0,0,0,4.1.1.2,4.1.i1.2.1,4,0.0090136000254801,0
T0456,0.5544684399377335,1.8459142255515097,0.5544684399377335,0.46147855638787744,1,4,4,1,3,1.2914457856137762,-0.0929898835498561,0.0929898835498561,4.1.1.1,4.1.i1.2.1,4,0.0061026065370293,3
T0458,0.4994587735195347,3.8551116964461194,0.4994587735195347,0.5507302423494457,1,7,8,0,8,3.3556529229265846,0.05127146882991096,0.05127146882991096,2.2.1.1,2.2.1.1.1,2,0.0080913850547358,6
T0459,6.625493695845811,2.1178264583260455,0.6625493695845811,0.7059421527753486,10,3,11,2,9,-4.507667237519765,0.04339278319076745,0.04339278319076745,4.1.1.1,4.1.i1.2.1,4,0.0074295782122312,-7
T0461,0.9954243587511432,1.0531680103212335,0.9954243587511432,0.5265840051606168,1,2,2,1,1,0.057743651570090315,-0.46884035359052645,0.46884035359052645,2.2.1.1,2.2.1.1.1,2,0.0080943098486958,1
T0462,1.8358124828190698,1.9703513550619922,0.9179062414095349,0.49258783876549805,2,4,5,1,4,0.13453887224292238,-0.42531840264403686,0.42531840264403686,4.1.1.3,4.1.i1.2.1,4,0.0117647058823529,2
T0464,0,0.9377342939868041,0,0.9377342939868041,0,1,1,0,1,0.9377342939868041,0.9377342939868041,0.9377342939868041,2.2.1,2.2.1.1.1,2,0.0076433555695835,1
T0466,1.285838105707732,5.175726890126949,0.642919052853866,0.6469658612658686,2,8,9,1,8,3.889888784419217,0.004046808412002667,0.004046808412002667,4.4.1.1,4.2.1.2.2.1.1,4,0.006721830626213,6
T0467,1.7434783747803766,1.7050679739312118,0.5811594582601255,0.42626699348280295,3,4,6,1,5,-0.038410400849164805,-0.15489246477732255,0.15489246477732255,3,3.1.1,3,0.0125972076947564,1
T0468,2.6025760308563965,4.600298012223863,0.4337626718093994,0.5750372515279829,6,8,9,5,4,1.9977219813674667,0.14127457971858348,0.14127457971858348,4.1.1.3,4.1.i1.2.1,4,0.0106840524303659,2
