sample_id,n_phy,likelihood,error_rate,p_val_perm,p_val_wsrst,abs_diff,mix_index,mix_node,mix_phylotype,mix_prop,failed
MFS-337.filtered.vcf.gz,1,-4735.00546719997,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-338.filtered.vcf.gz,1,-4877.68904735264,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-339.filtered.vcf.gz,1,-4535.56210112253,0.0005263374485596,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-33.filtered.vcf.gz,1,-4901.99916538035,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-340.filtered.vcf.gz,1,-4795.11919527762,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-341.filtered.vcf.gz,1,-4698.76428104067,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-342.filtered.vcf.gz,1,-4964.49087289549,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-343.filtered.vcf.gz,1,-5148.72695119447,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-344.filtered.vcf.gz,1,-5148.56688293749,0.000617695473251,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-345.filtered.vcf.gz,1,-4971.50874675506,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-346.filtered.vcf.gz,1,-5770.57745639978,0.0007395061728395,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-347.filtered.vcf.gz,1,-4695.22299365043,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-348.filtered.vcf.gz,1,-4708.92179452836,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-349.filtered.vcf.gz,1,-4829.01305425852,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-34.filtered.vcf.gz,1,-4810.27548701147,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-350.filtered.vcf.gz,2,-4168.06051687131,0.0001,0.0,1.49377833148425e-23,53.8148,1,157,4.1.2.1,0.5892,False
MFS-350.filtered.vcf.gz,2,-4168.06051687131,0.0001,0.0,1.49377833148425e-23,53.8148,2,159,4.8,0.4108,False
MFS-351.filtered.vcf.gz,1,-3446.35915456524,0.0004654320987654,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-353.filtered.vcf.gz,2,-3671.20273198455,0.0001,0.0,1.52413733433495e-23,56.7361,1,157,4.1.2.1,0.5669,False
MFS-353.filtered.vcf.gz,2,-3671.20273198455,0.0001,0.0,1.52413733433495e-23,56.7361,2,159,4.8,0.4331,False
MFS-354.filtered.vcf.gz,1,-3884.12602155732,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-355.filtered.vcf.gz,1,-4812.78492111497,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-356.filtered.vcf.gz,1,-4969.71171411061,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-357.filtered.vcf.gz,1,-4856.70455852704,0.0005567901234567,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-358.filtered.vcf.gz,1,-4459.08806473995,0.0001,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-359.filtered.vcf.gz,1,-4775.40101446643,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-35.filtered.vcf.gz,1,-3177.27339013,0.0001,0.0,-1.0,inf,1,16,4.2.2.2,1.0,False
MFS-360.filtered.vcf.gz,1,-4837.22552211648,0.0005567901234567,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-361.filtered.vcf.gz,1,-4873.64036180881,0.0005567901234567,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-362.filtered.vcf.gz,1,-4737.59749694755,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-363.filtered.vcf.gz,1,-4706.32750993932,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-364.filtered.vcf.gz,1,-4508.52906217763,0.0004654320987654,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-365.filtered.vcf.gz,1,-5070.78462454701,0.000617695473251,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-366.filtered.vcf.gz,1,-5158.00822938362,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-367.filtered.vcf.gz,1,-4969.83710943692,0.0005567901234567,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-368.filtered.vcf.gz,1,-4737.69084981785,0.0005567901234567,0.0,-1.0,inf,1,100,2.2.M2.3,1.0,False
MFS-369.filtered.vcf.gz,1,-4783.62990103987,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-36.filtered.vcf.gz,1,-2861.79392467218,0.0001,0.0,-1.0,inf,1,16,4.2.2.2,1.0,False
MFS-370.filtered.vcf.gz,1,-4845.41875913294,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-371.filtered.vcf.gz,1,-5031.26660140123,0.000617695473251,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-372.filtered.vcf.gz,1,-4047.31274097923,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-373.filtered.vcf.gz,1,-3844.55728409959,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-374.filtered.vcf.gz,1,-4950.12291404983,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-375.filtered.vcf.gz,1,-4748.61972618219,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-377.filtered.vcf.gz,2,-5119.26733060206,0.0004958847736625,0.0,1.21455705287766e-49,31.059,1,65,2.2.M1.1,0.8929,False
MFS-377.filtered.vcf.gz,2,-5119.26733060206,0.0004958847736625,0.0,1.21455705287766e-49,31.059,2,141,4.4.1.1,0.1071,False
MFS-37.filtered.vcf.gz,1,-4983.72393720717,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-381.filtered.vcf.gz,1,-3430.53221016119,0.0004654320987654,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-382.filtered.vcf.gz,1,-3626.42776350817,0.0004958847736625,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-383.filtered.vcf.gz,1,-4726.79815226163,0.0005567901234567,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-385.filtered.vcf.gz,1,-3892.29036592005,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-387.filtered.vcf.gz,1,-3587.57872312552,0.0004958847736625,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-388.filtered.vcf.gz,1,-4666.81312576073,0.0004958847736625,0.0,-1.0,inf,1,114,2.2.M2.2,1.0,False
MFS-389.filtered.vcf.gz,1,-4548.09675391549,0.0004654320987654,0.0,-1.0,inf,1,114,2.2.M2.2,1.0,False
MFS-38.filtered.vcf.gz,1,-5259.10035613552,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-390.filtered.vcf.gz,2,-4486.61859364697,0.0001,0.0,1.9404813763283105e-45,10.164,1,74,4.8.1,0.9615,False
MFS-390.filtered.vcf.gz,2,-4486.61859364697,0.0001,0.0,1.9404813763283105e-45,10.164,2,65,2.2.M1.1,0.0385,False
MFS-391.filtered.vcf.gz,1,-3456.18436527444,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-392.filtered.vcf.gz,1,-3598.97420946234,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-393.filtered.vcf.gz,1,-3442.19512263357,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-394.filtered.vcf.gz,1,-3861.52990439732,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-395.filtered.vcf.gz,1,-3696.87762508018,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-396.filtered.vcf.gz,1,-3987.98842843682,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-397.filtered.vcf.gz,1,-4909.10989349143,0.0005567901234567,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-398.filtered.vcf.gz,1,-5093.86587818134,0.0001,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-399.filtered.vcf.gz,1,-4642.3168946894,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-39.filtered.vcf.gz,2,-5679.52124014244,0.0001,0.0,2.19924372146268e-62,38.088,1,65,2.2.M1.1,0.8965,False
MFS-39.filtered.vcf.gz,2,-5679.52124014244,0.0001,0.0,2.19924372146268e-62,38.088,2,9,4.3.2.1,0.1035,False
MFS-3.filtered.vcf.gz,1,-5073.26771337688,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-400.filtered.vcf.gz,1,-4766.33906455276,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-401.filtered.vcf.gz,1,-4657.07976507017,0.0004958847736625,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-402.filtered.vcf.gz,1,-4632.92333282443,0.0004958847736625,0.0,-1.0,inf,1,110,2.2.M4.8,1.0,False
MFS-403.filtered.vcf.gz,1,-4709.60326657918,0.0005567901234567,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-404.filtered.vcf.gz,1,-4739.5830581494,0.0005567901234567,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-405.filtered.vcf.gz,1,-4653.86139096649,0.0004958847736625,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-406.filtered.vcf.gz,1,-4544.15733196444,0.0005263374485596,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-407.filtered.vcf.gz,1,-4815.2650971884,0.0005567901234567,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-408.filtered.vcf.gz,1,-4703.2764523298,0.0005567901234567,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-409.filtered.vcf.gz,1,-4534.4303138823,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-40.filtered.vcf.gz,1,-4935.15621150747,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-410.filtered.vcf.gz,1,-3865.59047536392,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-411.filtered.vcf.gz,1,-3926.57587179846,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-412.filtered.vcf.gz,1,-3616.60140900046,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-413.filtered.vcf.gz,1,-3961.69155239809,0.0001,0.0,-1.0,inf,1,97,4.3.4.2.1,1.0,False
MFS-414.filtered.vcf.gz,1,-4569.46798918192,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-415.filtered.vcf.gz,1,-4543.20465601994,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-416.filtered.vcf.gz,1,-3809.07406263842,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-417.filtered.vcf.gz,1,-3470.59248657924,0.0001,0.0,-1.0,inf,1,141,4.4.1.1,1.0,False
MFS-418.filtered.vcf.gz,1,-4579.48739085551,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-419.filtered.vcf.gz,1,-4542.26683278432,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-41.filtered.vcf.gz,1,-4942.96990593415,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-420.filtered.vcf.gz,1,-4537.2608119913,0.0005263374485596,0.0,-1.0,inf,1,114,2.2.M2.2,1.0,False
MFS-421.filtered.vcf.gz,1,-4956.37426175327,0.0001,0.0,-1.0,inf,1,114,2.2.M2.2,1.0,False
MFS-424.filtered.vcf.gz,1,-3871.44724489009,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-426.filtered.vcf.gz,1,-4631.58667364701,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-427.filtered.vcf.gz,1,-5156.14908012117,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-428.filtered.vcf.gz,1,-4852.21744749358,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-429.filtered.vcf.gz,1,-3506.9898085117,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-42.filtered.vcf.gz,1,-4855.32270570178,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-430.filtered.vcf.gz,1,-4549.14441460035,0.0005263374485596,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-431.filtered.vcf.gz,1,-4814.561205511,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-432.filtered.vcf.gz,1,-3239.99809271875,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-433.filtered.vcf.gz,1,-3524.77785552782,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-434.filtered.vcf.gz,1,-5018.08378160445,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-435.filtered.vcf.gz,1,-4460.62747622867,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-436.filtered.vcf.gz,1,-4854.9504420646,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-437.filtered.vcf.gz,1,-4499.67259218202,0.0004654320987654,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-438.filtered.vcf.gz,1,-4660.58276358005,0.0004958847736625,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-439.filtered.vcf.gz,1,-3099.03272807371,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-43.filtered.vcf.gz,1,-3682.27110703752,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-440.filtered.vcf.gz,1,-3349.44675582907,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-441.filtered.vcf.gz,1,-4601.89382301992,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-442.filtered.vcf.gz,1,-5055.8744264654,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-443.filtered.vcf.gz,1,-4828.36544529237,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-444.filtered.vcf.gz,1,-4611.01733196827,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-445.filtered.vcf.gz,1,-5204.69395163235,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-446.filtered.vcf.gz,1,-4997.04990661383,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-447.filtered.vcf.gz,1,-4592.26567869743,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-448.filtered.vcf.gz,1,-5110.41879784596,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-449.filtered.vcf.gz,1,-4562.10380004084,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-44.filtered.vcf.gz,1,-3194.84771943671,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-450.filtered.vcf.gz,2,-5103.48642032817,0.0001,0.0,3.86370176901338e-10,9.945,1,40,2.2.M4.4,0.8011,False
MFS-450.filtered.vcf.gz,2,-5103.48642032817,0.0001,0.0,3.86370176901338e-10,9.945,2,65,2.2.M1.1,0.1989,False
MFS-452.filtered.vcf.gz,1,-5041.67821042567,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-454.filtered.vcf.gz,1,-4469.59465972755,0.0004654320987654,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-455.filtered.vcf.gz,1,-4565.73134880981,0.0004958847736625,0.0,-1.0,inf,1,112,2.2.M2.5,1.0,False
MFS-456.filtered.vcf.gz,2,-5224.37118445652,0.0004654320987654,0.0,6.09738926850737e-60,44.5133,1,65,2.2.M1.1,0.8739,False
MFS-456.filtered.vcf.gz,2,-5224.37118445652,0.0004654320987654,0.0,6.09738926850737e-60,44.5133,2,26,3.5.1,0.1261,False
MFS-457.filtered.vcf.gz,1,-4479.98519869337,0.0004654320987654,0.0,-1.0,inf,1,26,3.5.1,1.0,False
MFS-458.filtered.vcf.gz,1,-4602.43693904224,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-459.filtered.vcf.gz,1,-4583.78855245427,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-45.filtered.vcf.gz,1,-4730.14859011462,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-460.filtered.vcf.gz,1,-3625.25031663218,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-461.filtered.vcf.gz,1,-3493.05434191501,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-462.filtered.vcf.gz,1,-4524.63728077768,0.0004654320987654,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-463.filtered.vcf.gz,1,-5072.26624245556,0.0001,0.0,-1.0,inf,1,93,2.2.M4.3,1.0,False
MFS-464.filtered.vcf.gz,1,-5138.87831417338,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-465.filtered.vcf.gz,1,-4981.63590027533,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-466.filtered.vcf.gz,1,-5144.44479020298,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-467.filtered.vcf.gz,1,-5004.55101090301,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-468.filtered.vcf.gz,1,-5189.31239069332,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-469.filtered.vcf.gz,1,-4447.97897367716,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-46.filtered.vcf.gz,1,-4741.95338022707,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-470.filtered.vcf.gz,1,-3437.24122410119,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-471.filtered.vcf.gz,1,-4501.04425664153,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-472.filtered.vcf.gz,1,-5041.56992630306,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-473.filtered.vcf.gz,1,-3394.61790292826,0.0001,0.0,-1.0,inf,1,122,4.3.2,1.0,False
MFS-474.filtered.vcf.gz,1,-4967.78226835614,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-475.filtered.vcf.gz,1,-4529.25129589363,0.0004654320987654,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-476.filtered.vcf.gz,1,-4496.8995294442,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-478.filtered.vcf.gz,1,-5116.93782610214,0.0001,0.0,-1.0,inf,1,115,2.2.M1.4,1.0,False
MFS-479.filtered.vcf.gz,1,-4638.13950006159,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-47.filtered.vcf.gz,1,-3582.11850707272,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-480.filtered.vcf.gz,1,-4461.18061721452,0.0004654320987654,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-481.filtered.vcf.gz,1,-3308.95362585437,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-482.filtered.vcf.gz,1,-4567.05964602862,0.0004958847736625,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-483.filtered.vcf.gz,2,-4910.81179551419,0.0001,0.0,1.30153586065071e-58,169.7055,1,156,4.1.1.3,0.5081,False
MFS-483.filtered.vcf.gz,2,-4910.81179551419,0.0001,0.0,1.30153586065071e-58,169.7055,2,65,2.2.M1.1,0.4919,False
MFS-484.filtered.vcf.gz,1,-4558.58026166142,0.0005263374485596,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-485.filtered.vcf.gz,2,-5468.41591277326,0.0001,0.0,1.2657527997658901e-58,25.53,1,65,2.2.M1.1,0.926,False
MFS-485.filtered.vcf.gz,2,-5468.41591277326,0.0001,0.0,1.2657527997658901e-58,25.53,2,156,4.1.1.3,0.074,False
MFS-486.filtered.vcf.gz,2,-5510.69340802656,0.0001,0.0,1.10659025476874e-58,11.04,1,65,2.2.M1.1,0.968,False
MFS-486.filtered.vcf.gz,2,-5510.69340802656,0.0001,0.0,1.10659025476874e-58,11.04,2,156,4.1.1.3,0.032,False
MFS-487.filtered.vcf.gz,1,-3583.10086370764,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-488.filtered.vcf.gz,1,-3205.86353517516,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-489.filtered.vcf.gz,1,-4574.2731135154,0.0004958847736625,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-48.filtered.vcf.gz,1,-3797.66374665083,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-49.filtered.vcf.gz,1,-4729.03121943784,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-4.filtered.vcf.gz,1,-2992.33884041766,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-509.filtered.vcf.gz,1,-2499.15984371496,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-50.filtered.vcf.gz,1,-5202.55845681917,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-510.filtered.vcf.gz,1,-2213.16278795741,0.0001,0.0,-1.0,inf,1,159,4.8,1.0,False
MFS-511.filtered.vcf.gz,1,-4259.36399926106,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-512.filtered.vcf.gz,1,-4133.47331282708,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-513.filtered.vcf.gz,1,-2400.00360689418,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-514.filtered.vcf.gz,1,-4544.35106746428,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-515.filtered.vcf.gz,1,-4006.85198911678,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-516.filtered.vcf.gz,1,-2255.16202662716,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-517.filtered.vcf.gz,1,-2613.80232622834,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-518.filtered.vcf.gz,1,-2283.00520882009,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-519.filtered.vcf.gz,1,-3985.63052585827,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-51.filtered.vcf.gz,1,-4641.72511615967,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-520.filtered.vcf.gz,1,-2506.96865123988,0.0001,0.0,-1.0,inf,1,10,1.1.2,1.0,False
MFS-521.filtered.vcf.gz,1,-4077.92205602168,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-522.filtered.vcf.gz,1,-4108.16223317846,0.0001,0.0,-1.0,inf,1,12,4.3.3,1.0,False
MFS-523.filtered.vcf.gz,1,-2187.2063939513,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-524.filtered.vcf.gz,1,-2620.19048131171,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-525.filtered.vcf.gz,1,-2302.89530687095,0.0001,0.0,-1.0,inf,1,57,4.1.1.1,1.0,False
MFS-526.filtered.vcf.gz,1,-4394.72112114255,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-527.filtered.vcf.gz,1,-4220.03176768345,0.0001,0.0,-1.0,inf,1,156,4.1.1.3,1.0,False
MFS-528.filtered.vcf.gz,1,-4135.8749725437,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-529.filtered.vcf.gz,1,-4190.68948567606,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-52.filtered.vcf.gz,1,-4623.12032749104,0.0004958847736625,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-530.filtered.vcf.gz,1,-2233.05795214928,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-531.filtered.vcf.gz,1,-4360.7336086745,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-532.filtered.vcf.gz,1,-4092.98509113743,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-533.filtered.vcf.gz,1,-3738.9569019968,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-534.filtered.vcf.gz,1,-4145.08095786068,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-535.filtered.vcf.gz,1,-2131.9929586995,0.0001,0.0,-1.0,inf,1,17,4.9.1,1.0,False
MFS-536.filtered.vcf.gz,1,-2289.55664098641,0.0001,0.0,-1.0,inf,1,17,4.9.1,1.0,False
MFS-537.filtered.vcf.gz,1,-4304.98278270756,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-538.filtered.vcf.gz,1,-4295.4073180075,0.0001,0.0,-1.0,inf,1,65,2.2.M1.1,1.0,False
MFS-539.filtered.vcf.gz,1,-4010.24519980824,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-53.filtered.vcf.gz,1,-3816.92284034404,0.0001,0.0,-1.0,inf,1,96,3.1.1.1,1.0,False
MFS-540.filtered.vcf.gz,1,-4199.66131393579,0.0001,0.0,-1.0,inf,1,40,2.2.M4.4,1.0,False
MFS-541.filtered.vcf.gz,1,-2199.73511388558,0.0001,0.0,-1.0,inf,1,30,4.4.1.1.1,1.0,False
MFS-542.filtered.vcf.gz,1,-3917.46234625057,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-543.filtered.vcf.gz,1,-3975.08437141476,0.0001,0.0,-1.0,inf,1,9,4.3.2.1,1.0,False
MFS-544.filtered.vcf.gz,1,-2168.43310311684,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-545.filtered.vcf.gz,1,-2431.80159044128,0.0001,0.0,-1.0,inf,1,157,4.1.2.1,1.0,False
MFS-546.filtered.vcf.gz,1,-3882.18313230623,0.0001,0.0,-1.0,inf,1,26,3.5.1,1.0,False
MFS-547.filtered.vcf.gz,1,-3909.95113761442,0.0001,0.0,-1.0,inf,1,26,3.5.1,1.0,False
